,track_artistid,track_genre
1462,47i4lPow1dIRwOb85AB6lj,
1463,41SQP16hv1TioVYqdckmxT,chillwave
1464,0Y4MvL6mOliZEB5uTLlX9z,denver indie
1465,1AdKbbV5v6ifuJertEjNeK,swedish pop
1466,2fVW2ix4ANKiofDZIsy1XR,swedish pop
1467,2Jv5eshHtLycR6R8KQCdc4,alternative dance
1468,7oZLKL1GjYiaAgssXsLmW8,australian indie
1469,4tPyCwWrsvZ8OKYl7QRavL,chillwave
1470,587PA35pRGL1JwQr6idJbb,indie soul
1471,0CbJ7vhSBVagdeLhNcf9v1,indie garage rock
1472,5H0YoDsPDi9fObFmJtTjfN,alternative dance
1473,2UmG7WphL1CMN7mVWyhE7u,australian garage punk
1474,3kzwYV3OCB010YfXMF0Avt,art pop
1475,41SQP16hv1TioVYqdckmxT,chillwave
1476,4DkYxtaASIKQnk4Gj0TB7k,american post-rock
1477,2orBKFyc84jo9AZH5jarhI,anti-folk
1478,3oKRxpszQKUjjaHz388fVA,aussietronica
1479,3rxk5TiIFfp4FlzUzqn7Ej,indie catala
1480,6vcPgFOkMWBoY6Ks6eMEWj,chamber psych
1481,4I2BJf80C0skQpp1sQmA0h,alternative rock
1482,1AgxgADPuRIW1wyaA4OKcB,british singer-songwriter
1483,4fd7cNvh6C2VY1lFstvZBA,bergen indie
1484,3QFiymmbJlVBPpnrOatEAk,filter house
1485,2OdkcNnvSRbVRcziM3OK2S,chicago indie
1486,0IhfJZiFjHqE9mJ9INjp7x,ethnotronica
1487,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
1488,6Iuyxid73G505WDnHEBPup,
1489,3kjuyTCjPG1WMFCiyc5IuB,alternative dance
1490,16oEz0ihXl8elwxOS0YMNF,english indie rock
1491,7zrkALJ9ayRjzysp4QYoEg,electronica
1492,5441nqOH4evDBl4IISiadm,polish alternative
1493,5AztyG5JSIPM9UozcKMlBq,boston indie
1494,0fsDVdEDqPmn5CISll6OIQ,
1495,7kyWPIMz2SMQfnfKVyiQ2T,
1496,6UBMFaCTZnL1Hr1nTOEblM,australian electropop
1497,78bsGs9CT5guNBOSwtwRdE,puerto rican rock
1498,1sVAJwNAESRYE5RIYhgGb2,rva indie
1499,2pRRvc1D9seqK4txoe8laT,chamber psych
1500,7ur1MEgjfXAWQLxqyiLWwP,
1501,7pE9Rkb1GpfiociOILnA1j,neo-psychedelic
1502,1YkLBP9z7ymGS5FXHMEl5S,
1503,1FTFy5sAOlZpN6GY6s9VLh,french indie pop
1504,5jponzXxXIzb5bA5mO9BX1,polish indie
1505,5E5cEevLYdQHU04gIkA3ff,ambient techno
1506,5Rr15NSbi1Xjno1AEP9u21,shimmer pop
1507,6zVFRTB0Y1whWyH7ZNmywf,australian reggae fusion
1508,7sgWBYtJpblXpJl2lU5WVs,alternative dance
1509,65vrx4G8nHR9NvIcW1K9WB,
1510,7vjRpVXoecwKTEsrb9iscj,alternative r&b
1511,587PA35pRGL1JwQr6idJbb,indie soul
1512,5RkhCZO7hJjeauGWwOvdLD,
1513,0Y4MvL6mOliZEB5uTLlX9z,denver indie
1514,79RmzX8i9w6YwqJjg3O1MY,english indie rock
1515,4EVpmkEwrLYEg6jIsiPMIb,chamber pop
1516,7pPRpcBtA7fqIjP7LIKBWY,
1517,10tysauSA5JATqniBDu2Ed,bay area indie
1518,5MUnWeVbeA5VDodZWmhKSy,
1519,5Lhxlge1CR1DrgDAje8Qaw,electropop
1520,4NZvixzsSefsNiIqXn0NDe,electropop
1521,6ommlbuccgdiKSgjvVlQ4W,bubblegrunge
1522,4skJp5OKvcc9eKokiuhi2s,indie rock
1523,37QzcUFUnGIrn6faZJWFnc,
1524,1QYLPCha8SMSkIBQhyiYfx,cambridgeshire indie
1525,4vbc6H6tevTioQeZ9RfGtF,chillwave
1526,2PYzfdTjMDkpIxlOEm3oK2,brighton indie
1527,75dQReiBOHN37fQgWQrIAJ,chillwave
1528,6wFwvxJkurQPU2UdeD4qVt,australian indie
1529,1T2WeXEi0XlZiPpjjDAY0L,french indie pop
1530,1xcMOgFUM1IYZE22YjCvsL,alternative r&b
1531,5cIc3SBFuBLVxJz58W2tU9,electropop
1532,3W8j0OhMMduqR1eNV6ktu3,
1533,6FIrstf3kHEg3zBOyLpvxD,baroque pop
1534,7xUZ4069zcyBM4Bn10NQ1c,icelandic folk
1535,7b04D0yLktCUpvxQBhmG7R,auckland indie
1536,6BbqU3r1G2mwkRIfIbkCek,austindie
1537,2H7WDLGjPbWmikDE4bKUTA,
1538,3EnbnmqrrvApHJs6FMvYik,electronica
1539,14H7ag1wpQOsPPQJOD6Dqr,downtempo
1540,63cNPy5lkcSkPmC1MrdRpc,portland indie
1541,0Ou0138wEd8XWebhc4j7O0,australian indie
1542,41Ue54Vb6iWx2dcdRCM6oH,french indie pop
1543,5TztG8UlidyWr5gcdHho1l,
1544,5PkbXJZcSRJ8psmxK3539r,
1545,1itM5tXaK5THggpXA7ovAe,indie soul
1546,142YBUGmLWCJigFLzgguf8,australian indie
1547,2iWb4skzSlf6dMTu1DS18J,chamber psych
1548,2SdK1QDmZIP2hk94rSaLl9,art pop
1549,0VEzhZrWBCaoufAiZkjX3G,leipzig indie
1550,3EnbnmqrrvApHJs6FMvYik,electronica
1551,4wbRims8syxzV79sDWQ1Z9,vapor soul
1552,6epDO0nPVXpbXBUt4Otiik,polish alternative
1553,3Gaqw2nGyE7yM3rcRSzE3U,chillwave
1554,2R11YuH0QZqLu21pqx9zrm,
1555,2SC4ICF6jAjHJxxD2NaAFi,organic electronic
1556,6pmxr66tMAePxzOLfjGNcX,albuquerque indie
1557,5EqHv5lvGgrnkuGEFn67yN,french indietronica
1558,0sklgkoO5JeS7YNhHS5EmH,drum and bass
1559,4PfXiTCDXTYEobjXjcRFNW,
1560,52FotRaJbM9Kepqe2mTNvR,
1561,5Kbx8AkkM7259YdQh4rTdX,brooklyn indie
1562,5INjqkS1o8h1imAzPqGZBb,australian psych
1563,7FU0xCgmSYQEiBeevUqQ4S,electropop
1564,6FQqZYVfTNQ1pCqfkwVFEa,alternative dance
1565,5iDIPw4XISqyFqD817n4iL,australian pop
1566,57MtJQ6Sc4tIxrXIhrqVJL,alternative dance
1567,47i4lPow1dIRwOb85AB6lj,
1568,6AawJaQO4i99Be2A3w7BTW,australian indie
1569,5evuJYN1sgxxSQWs9mw1e3,chill beats
1570,7FU0xCgmSYQEiBeevUqQ4S,electropop
1571,32zeX1IoVKAGWMyy1isKUq,indie garage rock
1572,7wbkl3zgDZEoZer357mVIw,bedroom pop
1573,0U7iI0Dk4Ojvi17nZboNO4,indie garage rock
1574,5441nqOH4evDBl4IISiadm,polish alternative
1575,77mJc3M7ZT5oOVM7gNdXim,indie garage rock
1576,5EmT8U3SucK9KYXbVEdu5K,garage psych
1577,4hSeosKw3pr72gC10igZow,folktronica
1578,2YKp8Odp8GGbAkVU60Yk2Y,indie pop
1579,6BbqU3r1G2mwkRIfIbkCek,austindie
1580,4kwxTgCKMipBKhSnEstNKj,alternative dance
1581,3atb7ypZHaRM3INhuD1v4s,
1582,2IFjFfl2KXnLdhNziuNOPV,collage pop
1583,59oA5WbbQvomJz2BuRG071,indie soul
1584,3iKatcdLBE1YxiAyvcow4w,funk
1585,6G5wDM1Vmsscql7qRtcLH0,electrofox
1586,5441nqOH4evDBl4IISiadm,polish alternative
1587,5Tw1qBajGRE96Xh2e7mxpZ,
1588,7lAeHqMt2kZ5A81tT9767x,
1589,28Y1hMhuru402KjzFJDegi,
1590,7ur1MEgjfXAWQLxqyiLWwP,
1591,4kwxTgCKMipBKhSnEstNKj,alternative dance
1592,3vbKDsSS70ZX9D2OcvbZmS,alternative rock
1593,5Ha7OvvalK4moJei0zEKg6,
1594,4kubsO16bEfCADaVUyoYb6,chillwave
1595,5FIfw6s4iYUFu6tA3iIIOQ,future garage
1596,586uxXMyD5ObPuzjtrzO1Q,
1597,5mZC7ndY6oGMxJentRwsuV,abstract hip hop
1598,5mrUFqU0QZtprUrA5EHNIO,
1599,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
1600,5jponzXxXIzb5bA5mO9BX1,polish indie
1601,29ITaP4nYGDlz54m7pLJL1,neo-psychedelic
1602,0i2OlcrfUkEQqufPovNdDh,balearic
1603,7HgA0wYq2OBe9ac7awv1Jq,norwegian space disco
1604,0Ou0138wEd8XWebhc4j7O0,australian indie
1605,3dv4Q4q3LWOnbLJnC6GgTY,bedroom pop
1606,3cohAS2UQTaOo80kCn8qjT,metropopolis
1607,1QYLPCha8SMSkIBQhyiYfx,cambridgeshire indie
1608,3dv4Q4q3LWOnbLJnC6GgTY,bedroom pop
1609,3dv4Q4q3LWOnbLJnC6GgTY,bedroom pop
1610,3cohAS2UQTaOo80kCn8qjT,metropopolis
1611,0AepkoQhYvkjEzzwIcGxdV,uk contemporary r&b
1612,4EVpmkEwrLYEg6jIsiPMIb,chamber pop
1613,1T2WeXEi0XlZiPpjjDAY0L,french indie pop
1614,7oJtghmTMHdQ49zN8uLSob,canadian contemporary r&b
1615,2SdK1QDmZIP2hk94rSaLl9,art pop
1616,6CWTBjOJK75cTE8Xv8u1kj,art pop
1617,77mJc3M7ZT5oOVM7gNdXim,indie garage rock
1618,12qS7lypMdpvASeNnFXtmN,chillwave
1619,1aHXGcRmMru3j4vncILLgo,
1620,3oKRxpszQKUjjaHz388fVA,aussietronica
1621,0PGB0xsAyDqHHlvNQcgq5S,indie poptimism
1622,380fnmlGnkyueBMqGWx2k5,alternative dance
1623,1Goe2NezNnym45kco2xTk6,alternative r&b
1624,4Ui2kfOqGujY81UcPrb5KE,art pop
1625,1peN9jNb2M4TwFBzg7zQEJ,
1626,6Nii4K84ZzBZS8X2MP8c9t,art pop
1627,0tMnuEXTeJeHbslcV8OybJ,indie garage rock
1628,3oKRxpszQKUjjaHz388fVA,aussietronica
1629,7pPRpcBtA7fqIjP7LIKBWY,
1630,7vahFRSKRiVDOejIMEBWvO,
1631,1AdKbbV5v6ifuJertEjNeK,swedish pop
1632,5HOnVNfQ1FvMzZN2NEuNhP,danish electropop
1633,7wGo3jFJhFdGOqdNudPkuE,
1634,2leFxZWtiHtCwGSwP5Jcbx,
1635,0uo6UbyUYXbG4xBT7vBGSx,indie jazz
1636,4a7rhiINaHPdfrRCZgBeQ5,
1637,4O3XYZTOxagylEB398whYx,
1638,4ZM2C43XmY4MjHW3eJ3Th3,
1639,1Goe2NezNnym45kco2xTk6,alternative r&b
1640,7oZLKL1GjYiaAgssXsLmW8,australian indie
1641,3qM2kgxt87sXgP2ytxZZv2,british singer-songwriter
1642,4J29rwF7Lcqch3IyOubvxC,
1643,6yCjbLFZ9qAnWfsy9ujm5Y,avant-garde metal
1644,5H0YoDsPDi9fObFmJtTjfN,alternative dance
1645,1T2WeXEi0XlZiPpjjDAY0L,french indie pop
1646,6fxk3UXHTFYET8qCT9WlBF,art pop
1647,1itM5tXaK5THggpXA7ovAe,indie soul
1648,0tMnuEXTeJeHbslcV8OybJ,indie garage rock
1649,2CXaub1yYrSk6ruDtOx6LZ,bay area indie
1650,27ze6hCgfr3HcDZAHY60pg,electropop
1651,3kjuyTCjPG1WMFCiyc5IuB,alternative dance
1652,1FTFy5sAOlZpN6GY6s9VLh,french indie pop
1653,1ybAN3utgdoUL1MUCtH4QM,art pop
1654,0onVnOuwsLITjwnwgRIV2G,scottish rock
1655,4ULIhLE7QOtxj1MVzJf1D1,indie soul
1656,4ipKeGoyPCcpEblETS4qLu,chamber psych
1657,25IdOX2HbRLOCP98XoJujb,
1658,5D65DHzw4qysvKA2VJzOtC,uk dance
1659,4ogwGU9VPWrnVBs1GEwZVV,neo-psychedelic
1660,2ekValwbXG7P55xYXwWOZx,danish electropop
1661,7dhbDPq0PhEbcf3PB1f4R8,french indietronica
1662,3Vkf8ZJTGcf1ajQwmDlqcK,collage pop
1663,4tPyCwWrsvZ8OKYl7QRavL,chillwave
1664,37uLId6Z5ZXCx19vuruvv5,alternative dance
1665,1oghnjbVNJIYKnNhV3Y5cR,french indietronica
1666,3kjuyTCjPG1WMFCiyc5IuB,alternative dance
1667,73dudJ9j0HStIhJDU8MjMI,bedroom pop
1668,6voUG94cPeT7du1RBFXYb5,
1669,5ltJZgIW3OkY5WvuzX5MYz,art pop
1670,5ydFZ5oZLBnFy6WLQ4QKA6,
1671,59oA5WbbQvomJz2BuRG071,indie soul
1672,6lHO1eGthNnos9KP2BH0cG,bedroom pop
1673,6vJvFV1A2CpT8s5B1oUN6t,italian electronica
1674,7gXy60xRcwYujBFoYHnR2O,eau claire indie
1675,5zVhnqOyQesaJrFSC0wShT,swedish electronic
1676,587PA35pRGL1JwQr6idJbb,indie soul
1677,2ubZia1eKGp2eiMIEAJ36C,
1678,4SkLPRjzPXh6d5n32Vypy5,electronica
1679,4ClXiGv8w47iekyGEmtAyy,bedroom pop
1680,5Tw1qBajGRE96Xh2e7mxpZ,
1681,76HrK2f7GCk4phitcHr60T,new orleans funk
1682,77mJc3M7ZT5oOVM7gNdXim,indie garage rock
1683,7w7NuGUb1tObaJgBCuqWev,
1684,5INjqkS1o8h1imAzPqGZBb,australian psych
1685,28Y1hMhuru402KjzFJDegi,
1686,1wmiQ6ytATiGnJs6uFluKO,art pop
1687,5EqHv5lvGgrnkuGEFn67yN,french indietronica
1688,57MtJQ6Sc4tIxrXIhrqVJL,alternative dance
1689,41y1iPh0WqB7tyGdzyeinZ,art pop
1690,3oKRxpszQKUjjaHz388fVA,aussietronica
1691,1Ydl0Zxt4RZCfl15pzQTaW,
1692,63cNPy5lkcSkPmC1MrdRpc,portland indie
1693,2mVVjNmdjXZZDvhgQWiakk,neo-psychedelic
1694,3oK9o2DLbk1VEda7KOMotd,la indie
1695,5IL5awl9gUcb2ez9IgmW26,icelandic folk
1696,1FTFy5sAOlZpN6GY6s9VLh,french indie pop
1697,28EyduqESEOVMO6vglvaUZ,indie r&b
1698,0vUTfcBDZZo2OUQJci5UNZ,alternative dance
1699,0Ou0138wEd8XWebhc4j7O0,australian indie
1700,3Cp1T1wJT1RFoxJv1jSWys,
1701,4JetDonobJxbjyf8JgtowU,
1702,710FHFQeXKC6dZGCxt7kQh,indie jazz
1703,0Q2Tc5yZFJpumLMc7Yz4e4,chillhop
1704,0Q2Tc5yZFJpumLMc7Yz4e4,chillhop
1705,0Q2Tc5yZFJpumLMc7Yz4e4,chillhop
1706,44insiIQApkRaCMIbuaISJ,chillhop
1707,0HfxCluo7N2dhr4oRM0wBv,acid house
1708,6e7BQ0gM6o8ecMXRZkXxlZ,alternative hip hop
1709,22680B8sUdq6bL6nQaJfwg,dance-punk
1710,14EybDMySlkntyuxgm1pek,vapor twitch
1711,2AY0TMFBRlygIiGsk2kiOP,chillstep
1712,5lDtfHPqWN6MG9tFywnW8J,indie jazz
1713,51Rlwvwkj8L3zakIRr6dUV,deep house
1714,4gkhq1EjcLZjP60fbvOyJT,chillhop
1715,2N1foZRamgP1sfiYXFID9O,experimental jazz
1716,0quxTLpktFyiRP853em5Fn,big beat
1717,6Jv6uJdhLc9R50kSy6RbLz,chillhop
1718,02BMnlA7rSCkmRL0bk5yBI,australian electropop
1719,0PEfTatx7R08s3nFrn9teD,boston electronic
1720,5juOkIIy18sFw9L30syt1Z,alternative dance
1721,38jDRxwK5wuTKAk54LEj1F,indie jazz
1722,6cN5TvotJoRbhYHoCHw8BI,chillhop
1723,7rgCh0Go1ezmcV75kXQM2T,chillhop
1724,2pfHsO54AOejDlJqtXnS85,broken beat
1725,3pqAGIw1dthOiaFvDERi74,uk contemporary jazz
1726,7KH5fBS44kdTebdgzspYtJ,
1727,2OHzpRiwkpxGE7IA0hnSko,canadian electronic
1728,1iwseab2dozTUHoF5taAdf,scandipop
1729,5FZTEIrSaKc03k7QeyVlhi,swedish electronic
1730,48C2RLG6w7o4jAJjCJKZM8,bass music
1731,1YRGQOk4Mk9EpM6nTJhXtK,drill and bass
1732,7vByi0TCh4wNTdqNK7dNqe,basel indie
1733,3ceOFG1q86nQVpJliylpgA,future garage
1734,1cOFPHHf20vU7zghrpz1X2,
1735,2DcAdoxP41GECOfZt2MhQL,charlotte nc indie
1736,0sklgkoO5JeS7YNhHS5EmH,drum and bass
1737,7K64vyGna9ILfEEWnLKFEV,indie jazz
1738,5ZzXaAuivVXuQaHCaRuxlD,
1739,3TVzK3Dw7UCXu2cEUEUj2x,indie jazz
1740,5lDtfHPqWN6MG9tFywnW8J,indie jazz
1741,7c5qu1gNlg8jWDzzmlp89O,bboy
1742,5Mi8XCo8Dd0WC1lmvh8lEy,
1743,6pJY5At9SiMpAOBrw9YosS,deep house
1744,462T0buQ5ScBUQCRpodDRf,funk
1745,2ffi5jpoJUZy24fTeNsFMa,deep house
1746,6m9a3tDNWDe6bVR2csIjEv,uk alternative pop
1747,4JetDonobJxbjyf8JgtowU,
1748,1Id96itmbSJPB6ydzE3G7U,ambeat
1749,7GLYN1Z1OqE3rAXr9FREZo,
1750,1c47yZHEy5HSqth3hexuIe,turkish electronic
1751,45Ui3GdcxzbdJhhTtZLXO8,chillhop
1752,1qykxtFM9KoTti5y3xV1uk,bass music
1753,5mUcc8OOP4RuzrupeGYwW5,indie jazz
1754,7LTSTQkL7iK7zndjFQgHQo,deep house
1755,2N1foZRamgP1sfiYXFID9O,experimental jazz
1756,3DtnSKmpjFGUzZcccWfG43,chillwave
1757,6GUoU3k0b3qF1T06UvyAhk,jazz quartet
1758,6Yae9Ia1nq6JLLojBzwN1r,deep house
1759,0ewl0qCpOyHsNk9Uw6VdAe,post-minimalism
1760,44insiIQApkRaCMIbuaISJ,chillhop
1761,0mhox3TAeYSKScgjAO6Xx2,jazz boom bap
1762,7zrfybpJUeRLpyPY9DoDt7,
1763,09rIaYySVFF6jMhpeV654q,austrian pop
1764,0Upbj4hHk4d4UJ0HhnVs4F,chillstep
1765,222TzH91go6DByqjFQCOGl,electro jazz
1766,4KWX1Qo6fGTfgA3tgXsjli,
1767,2oJgWr3LkpO9g9NyL8hiOJ,chillhop
1768,6N4HlHINMvoTyAL0yhBUCk,chillhop
1769,6zShblBoSrGrKtcv3OGOif,irish electronic
1770,46jcRA2veg0fKIqI7ONirN,
1771,6j7oCqripDrP3x226wAF5H,swedish electronic
1772,0aoTIxQJvGyH2vLza8yOe5,lo-fi beats
1773,5kJsAiwFWEaNRPwvtkjnXz,alternative hip hop
1774,2LczK9mpRtIHDCZU1Eb46U,
1775,7KH5fBS44kdTebdgzspYtJ,
1776,5a0etAzO5V26gvlbmHzT9W,downtempo
1777,6rmNdcuNwzokE2TQaI0ubr,danish indie pop
1778,0TYvluyvV1Es8lTHiBfnAn,big beat
1779,5qRtt9DQNy64ig66kCWFjX,indie jazz
1780,61KbmY6DzskmM3MnXLanpH,
1781,1fQDzf4lnUF4DYngrLJH0m,bass music
1782,4dfYua3wPCN3mq8EStDZkZ,indie deutschrap
1783,60b7IDlGflg5lgyfEGf9yB,chillhop
1784,7Mws36yO3takBR2WMsXOkM,alternative hip hop
1785,3V2paBXEoZIAhfZRJmo2jL,electro swing
1786,38jDRxwK5wuTKAk54LEj1F,indie jazz
1787,2OHzpRiwkpxGE7IA0hnSko,canadian electronic
1788,3OucMu53bbF9yGBcqI34ay,instrumental funk
1789,33zSBkXKBqFb21ydNLh2xu,
1790,0sA5TObnjvL3XQsSskUBQb,
1791,3iKatcdLBE1YxiAyvcow4w,funk
1792,3NgEmfLNAGsWjmUYLMIrdB,cape town indie
1793,4dktzc5hWsQPqmovObGZIG,
1794,5kJsAiwFWEaNRPwvtkjnXz,alternative hip hop
1795,2cqNGzW2l8dBChO4G2h8Oo,
1796,1ZqVxe4j6KEwGA1WyJkw8t,chillhop
1797,08sSyMDfmFr7GKwIfWFuzc,
1798,5CSh3jHl5ivr6NDKwicQyd,chillhop
1799,0v8kJy6pfyJsO20V77miAI,
1800,5juOkIIy18sFw9L30syt1Z,alternative dance
1801,1gmAvUNIqrPSGklxtoj514,
1802,38lJ5B9ZBk3zsRKEf3oG2R,chillhop
1803,7daSp9zXk1dmqNxwKFkL35,lo-fi beats
1804,1Rwokb27xxRMZC0zWA8i6C,float house
1805,4zAOqBfNLyWFvj1e3yvypJ,downtempo
1806,04aAAEbkuy8tC8xmaE0CcQ,ambeat
1807,5aj3LEYRbuaabjjHkj5oE1,alternative dance
1808,44insiIQApkRaCMIbuaISJ,chillhop
1809,3DtnSKmpjFGUzZcccWfG43,chillwave
1810,7wAbJsjY2pE8k0ICLgfdR5,indie deutschrap
1811,2DcAdoxP41GECOfZt2MhQL,charlotte nc indie
1812,0cmWgDlu9CwTgxPhf403hb,downtempo
1813,4o9ii8b1L3D2CpVdsyhbtx,
1814,6N4HlHINMvoTyAL0yhBUCk,chillhop
1815,6rJ1GwtHin2BJbKLuNn9pi,chillhop
1816,3DtnSKmpjFGUzZcccWfG43,chillwave
1817,5p1ichthTka1KT0iUvrlIu,chillhop
1818,2DcAdoxP41GECOfZt2MhQL,charlotte nc indie
1819,35iqidtNbi2CzifmDD4URB,
1820,1B8h9tQRqagUQ7XcHRvh3k,indie deutschrap
1821,39sPWwRyNp4NNMyWzN7I0o,chillhop
1822,0WfdC8rfPxrkSrNSCaC4xU,
1823,0Upbj4hHk4d4UJ0HhnVs4F,chillstep
1824,25pd339V2rRJo84USlcSRP,bedroom pop
1825,69cjjIQEN8M6heOBT2SqZE,chillhop
1826,005aNwS2ayjqoZxwakSyt4,
1827,2TIVoSbNoE1A9ihHlRRfpP,aussietronica
1828,2468WuWKdO5SRnNNAbHpBR,
1829,71LM30jsskgKlpbBHDliB8,deep soul house
1830,3mlxr1apLgSjYCeHIIdlHf,
1831,3YOthLzFPTgp0fEtLRUoES,indie jazz
1832,6FfTOJJ5iO4tRG80MG5Ovj,float house
1833,4aq5nuRS8JBADCPusvcl5U,
1834,1Na1sVrGWKwAigaW7a6hi5,pop edm
1835,6pJY5At9SiMpAOBrw9YosS,deep house
1836,1PTEiCpkzNkLNgMi1LL8JR,deep house
1837,3TQ2taKTip3uFICbu5aIJq,float house
1838,4JetDonobJxbjyf8JgtowU,
1839,2o7L9DNcmzocYll1o0GGTU,ambient house
1840,1XFbnj1jNNzzyg46ni3dnr,filter house
1841,0QTO0QZDjoyXxRtIgAU4GY,russian alt pop
1842,6QAXPFWafsrhltnhogrQ1P,deep house
1843,2MUENaxB93ZPNclZIDEMMV,electronica
1844,0l8zZZXgZJ11aGj4P2psXu,spanish electronic
1845,2GTGi2RC8sajDRwBXKpWYg,float house
1846,6j7oCqripDrP3x226wAF5H,swedish electronic
1847,3qk4AowZhFKoYHocPk6l06,
1848,2GTGi2RC8sajDRwBXKpWYg,float house
1849,0WG1OdtW1tP7pAPyS55BMV,
1850,0A95zGmlvqQIdDFCuacPqe,dutch house
1851,6XJeFzmI6vrWyHcdB7EImP,deep disco house
1852,3OoNpyvA82LedOZWG3WE8Z,deep house
1853,1LK1ywbyRrajPZgW6IbcR8,
1854,7aFxKbiPGJHNrcrGuKW5X9,float house
1855,6QAXPFWafsrhltnhogrQ1P,deep house
1856,005aNwS2ayjqoZxwakSyt4,
1857,6pJY5At9SiMpAOBrw9YosS,deep house
1858,3yg8VEfEzpr8T9NkiEsycS,indie jazz
1859,6j7oCqripDrP3x226wAF5H,swedish electronic
1860,4skxN6303qJTEJd0ouyE5p,abstract beats
1861,2tEyBfwGBfQgLXeAJW0MgC,float house
1862,0CdxxbmCwuQ0dV9LvvyqlO,brighton indie
1863,6XNtr5lwjhJWMWN15dlyrP,
1864,2GTGi2RC8sajDRwBXKpWYg,float house
1865,7aCCSuaIaHWWRKxdvIW8MQ,polish electronica
1866,2o7L9DNcmzocYll1o0GGTU,ambient house
1867,0rCjhB7bSAgpshTquzm1I6,indie soul
1868,0CdxxbmCwuQ0dV9LvvyqlO,brighton indie
1869,59qo8jHDlC1i30HVjQQW3O,deep disco house
1870,6vpvDZ1hqY1GUPUjvyiCjU,float house
1871,0RGps5ypicBCu2y0Cy2skj,
1872,0Ku8nzqtaDxHYAo2kvCh4Z,french indie pop
1873,2VpAgwoIUYlsWcSb6oLwoZ,french indietronica
1874,6pJY5At9SiMpAOBrw9YosS,deep house
1875,46jcRA2veg0fKIqI7ONirN,
1876,0oj4QK4zH3lghS2Oa418zZ,float house
1877,6pJY5At9SiMpAOBrw9YosS,deep house
1878,0oj4QK4zH3lghS2Oa418zZ,float house
1879,1fQDzf4lnUF4DYngrLJH0m,bass music
1880,2iAyNq1LgQlXcmtM7SzkdV,
1881,5juOkIIy18sFw9L30syt1Z,alternative dance
1882,1iwseab2dozTUHoF5taAdf,scandipop
1883,3qNjZPXLzMjuIs22kUaibF,
1884,7Ltu3iMfSAMBcu8W1KxpBB,
1885,3hwmrS8MSceZwnZYvZFf97,chicago house
1886,3IUdSUxRiKdLL7e7BJgzYv,lo-fi house
1887,2nNEvsyPzLwKVZrfkwLpNK,electra
1888,4oPPwY58aaLWGsreDEtL7P,
1889,2ffi5jpoJUZy24fTeNsFMa,deep house
1890,0QOQc6jEsPX5Y45TV0hXQy,bass music
1891,2ffi5jpoJUZy24fTeNsFMa,deep house
1892,1deVrxjIl8NdenVpoSUiKi,
1893,6QAXPFWafsrhltnhogrQ1P,deep house
1894,6QAXPFWafsrhltnhogrQ1P,deep house
1895,6QAXPFWafsrhltnhogrQ1P,deep house
1896,7LTSTQkL7iK7zndjFQgHQo,deep house
1897,6pJY5At9SiMpAOBrw9YosS,deep house
1898,5BHnxVD8DTBy2sVlHFaMwS,
1899,5cdE65wvlFqMFAeQ29MZgr,
1900,5FIfw6s4iYUFu6tA3iIIOQ,future garage
1901,6pJY5At9SiMpAOBrw9YosS,deep house
1902,7LTSTQkL7iK7zndjFQgHQo,deep house
1903,6Yae9Ia1nq6JLLojBzwN1r,deep house
1904,4hqtjo13AqsxI9jqSd5vFf,
1905,2MOPniB13fzGM1MqVxKjHd,
1906,5cdE65wvlFqMFAeQ29MZgr,
1907,5cdE65wvlFqMFAeQ29MZgr,
1908,7CSVLVGfYClzI2061XKrWe,deep house
1909,75cW8FFekyCjj0mfZM1Gfb,chillhop
1910,5EMhnsc8XoFAR7Cpb8TjPv,
1911,5zVhnqOyQesaJrFSC0wShT,swedish electronic
1912,29I1Awr514OmaSKE0aYBPf,
1913,4Vjb3OJHilpgTWYYNXeJTw,
1914,4Vjb3OJHilpgTWYYNXeJTw,
1915,2cqNGzW2l8dBChO4G2h8Oo,
1916,7fheJVq1kdV1neORtyReDg,indie deutschrap
1917,71yUBXpDy7JAbQ41fkAkv8,
1918,4V8LLVI7PbaPR0K2TGSxFF,hip hop
1919,0oj4QK4zH3lghS2Oa418zZ,float house
1920,6QAXPFWafsrhltnhogrQ1P,deep house
1921,4Hl6TEQAFgH0XrZq4f8okX,deep house
1922,7HRqbpkrZC1eFAdRYUXmMT,
1923,4ZedOHbnyLaFvvMuY6uaOM,
1924,67YkGjtw8rmC6Ck0GmoxFA,
1925,7sbDfGq4RVRz6cEt5PH4Su,
1926,67YkGjtw8rmC6Ck0GmoxFA,
1927,39ZQx0618UYVBgGTDOJ2ds,chillhop
1928,6xPRmN9jg4Vq3hOQkhmvDt,
1929,764H8zG8sTf5FPHWHW5bvh,acid techno
1930,4udfBn2nJQ6bHoMrr2lKpz,uk house
1931,2PagBkTVHoKFjuxtCJp3As,uk house
1932,7rQKvsWUOJgXmInx2JuaXj,float house
1933,41ZgBrHYJcdi3LEiZX1RMt,danish electropop
1934,6yCjbLFZ9qAnWfsy9ujm5Y,avant-garde metal
1935,0arCcK0KVLd5L1Q5zr9WWM,chillhop
1936,5Lhxlge1CR1DrgDAje8Qaw,electropop
1937,5xsSdtWHooM9IL5WnDWTdD,
1938,0PxzGnCYBpSuaI49OR94cA,electropop
