,key,key_confidence,mode,mode_confidence,number_of_sections,tempo,tempo_confidence,time_signature,time_signature_confidence,track_id
1652,10.0,0.551,0.0,0.561,12.0,114.959,0.393,4.0,0.855,6pMFZA1L77uNUDd1MGNFBU
1653,0.0,0.611,1.0,0.596,12.0,155.579,0.352,3.0,1.0,79sKMNtZ3Q4UOxPZ6BSfm9
1654,6.0,0.754,1.0,0.581,12.0,115.091,0.202,4.0,1.0,4GWys9FGq3cfkzVs1u1fXo
1655,7.0,0.846,1.0,0.736,12.0,113.99,0.958,4.0,1.0,0Y32bFZRwPu3QOjjDYdgTy
1656,9.0,0.53,1.0,0.329,12.0,144.023,0.974,4.0,1.0,3KZcO29G6BjqIJbdsRg0Mo
1657,9.0,0.27,0.0,0.424,12.0,119.005,0.912,4.0,1.0,07Ns9rFnzsFlVEt5ZdY5Lt
1658,6.0,0.172,0.0,0.414,12.0,118.983,0.734,4.0,1.0,48BDsmu8QDmFANGc3F6bd0
1659,7.0,1.0,1.0,0.759,12.0,118.996,0.965,4.0,0.983,5rZKTLGSlwEALEhJW7EVDJ
1660,9.0,0.609,0.0,0.532,12.0,107.98,0.647,4.0,1.0,2VBCU33yhscmckFVesw6rn
1661,2.0,0.768,1.0,0.714,12.0,89.913,0.035,4.0,1.0,4Yo0dFf7NOjlEafiN0xTm9
1662,11.0,0.845,0.0,0.657,12.0,93.959,0.309,4.0,0.915,1Nla92hUbc86QrKPsjrW2u
1663,9.0,0.394,0.0,0.447,12.0,119.988,0.797,4.0,1.0,19TAo8jPiXcgFHqbo7vqHp
1664,8.0,0.474,0.0,0.439,12.0,125.798,0.93,4.0,1.0,5sAtexHA58DaMWNNq3Hznv
1665,9.0,0.318,1.0,0.411,12.0,105.0,0.751,4.0,1.0,0yNZ5F4bDGweuF7WaA6CcF
1666,0.0,0.979,1.0,0.826,12.0,116.046,0.919,4.0,1.0,7KsZHCfOitA5V9oQYVdltG
1667,9.0,0.402,1.0,0.329,12.0,127.973,0.286,4.0,0.706,7cstOrIlIHaEZSHGHzldza
1668,0.0,0.438,0.0,0.478,12.0,143.994,0.529,4.0,0.955,3Fznj2qRFY71Ht9J61sKDY
1669,5.0,0.116,0.0,0.346,12.0,108.017,0.962,4.0,1.0,4fB5b3YLwzkVW6w13VpSJE
1670,5.0,1.0,1.0,0.847,12.0,186.072,0.204,4.0,1.0,6hLzMpCAPDknTuJo6CMrRL
1671,11.0,0.424,0.0,0.543,12.0,115.019,0.823,4.0,0.968,6STOnSRoUflDe5JTCXsBsH
1672,8.0,0.915,1.0,0.597,12.0,74.004,0.059,4.0,0.573,0ZWDvjDY3OCwN300x1ktae
1673,9.0,0.228,0.0,0.336,12.0,119.959,0.783,4.0,0.984,6y2fftJ4JRRV7do75wNhVn
1674,3.0,0.609,1.0,0.593,12.0,91.948,0.42,3.0,1.0,2mttEy7fRMD5Fwvrl5N9bo
1675,7.0,0.168,0.0,0.269,12.0,121.507,0.881,4.0,1.0,46X6bLWi5926Mi6YdDW3xP
1676,11.0,0.177,1.0,0.369,12.0,92.006,0.921,4.0,1.0,2sFysiLncRr14XfCZtcIGQ
1677,7.0,0.41,1.0,0.385,12.0,125.995,0.235,4.0,1.0,6orRF4wapRI8DM9ty9yxld
1678,10.0,0.147,1.0,0.262,12.0,97.201,0.567,4.0,1.0,1iMOlA78LDd12ZHhuBNDh6
1679,11.0,0.227,0.0,0.526,12.0,114.019,0.743,4.0,0.762,4uk29AVmPqSMQ99freKKai
1680,5.0,0.164,0.0,0.36,12.0,125.011,0.851,4.0,0.996,041mn3uFmaPY0b6Vmy657r
1681,0.0,0.223,1.0,0.444,12.0,87.324,0.135,4.0,0.963,4QDkVz4naIIQ9Ek709gsPL
1682,6.0,0.257,0.0,0.48,12.0,92.487,0.133,4.0,1.0,0cGu5jznm7vR7P64PZAKbR
1683,10.0,0.187,0.0,0.196,12.0,79.999,0.637,4.0,1.0,40LdkY3tDfhOooaQ8bRgVI
1684,1.0,0.641,1.0,0.76,12.0,183.059,0.625,3.0,0.973,3eoNUm0LU9hATVVi9w4fM6
1685,0.0,0.41,0.0,0.517,12.0,107.955,0.867,4.0,0.979,1LGYmFN85ehcdzFBODTPYH
1686,9.0,0.376,1.0,0.446,12.0,113.394,0.178,4.0,1.0,79N43oKE1Aa2p6L6XNNwiE
1687,3.0,0.222,0.0,0.262,12.0,142.057,0.941,4.0,1.0,0EtgBQdaNxPoG3zrQoAjNg
1688,11.0,0.425,0.0,0.697,12.0,119.72,0.748,4.0,1.0,37r6i0GTqgR05rGe5wNhmp
1689,8.0,0.146,1.0,0.386,12.0,122.947,0.982,4.0,1.0,5GoNm2VjdeOHX4XePzhedZ
1690,9.0,0.712,0.0,0.609,12.0,104.997,0.761,4.0,0.778,5wQ4WwvlMMk0B7EKL5RBOM
1691,7.0,0.207,1.0,0.404,12.0,127.031,0.864,4.0,1.0,5A6LXTH8bVu8ItBFME5pBF
1692,0.0,0.396,0.0,0.445,12.0,115.034,0.796,4.0,0.981,6vC2IMMJNzpx9Owe4R4bIe
1693,7.0,0.556,1.0,0.609,12.0,111.563,0.96,4.0,1.0,6Flu33CZc4xS2gkA6cRcNh
1694,4.0,0.104,1.0,0.308,12.0,119.997,0.962,4.0,1.0,35QAUfIbfIXT3p3cWhaKxZ
1695,2.0,0.87,1.0,0.699,12.0,144.015,0.651,4.0,0.674,7dHnlCaNyGCJiKfKWHXmJQ
1696,10.0,1.0,0.0,0.857,12.0,120.038,0.393,4.0,1.0,1M2M9XKJqLBh53vFNZaTJ3
1697,5.0,0.356,1.0,0.397,12.0,86.799,0.055,4.0,0.865,6VVr03DVlC6rqp8uFTPVUx
1698,6.0,0.191,0.0,0.351,12.0,123.304,0.962,4.0,0.974,6APAbb86Z464ClrP6rJxfT
1699,0.0,0.454,1.0,0.521,12.0,131.073,0.855,4.0,1.0,4gUbT2rj1eqeeai2ufHY7A
1700,10.0,0.581,0.0,0.568,12.0,125.036,0.702,4.0,1.0,7gV28G1OrC21IiIlVYmnaa
1701,10.0,0.384,1.0,0.517,12.0,114.982,0.795,4.0,0.996,2WlriAjz9zJMaNkc19PtqJ
1702,0.0,0.364,1.0,0.53,12.0,136.267,0.041,4.0,0.994,4doeILSOpBXjzWsiJiSS8a
1703,1.0,0.3,0.0,0.344,12.0,72.444,0.667,4.0,1.0,18BMwSjxO0AC0VxWG2THAR
1704,10.0,0.256,1.0,0.374,12.0,69.006,0.29,3.0,0.283,1NE3RGTUNgdptVMfKQFoK8
1705,10.0,0.0,0.0,0.0,12.0,73.117,0.25,4.0,1.0,0kuTRDo4UHRH1UM9ycnMCh
1706,3.0,0.399,1.0,0.573,12.0,87.988,0.506,4.0,0.929,6wf1Av65qe8zhaXrHiKy2P
1707,7.0,0.039,1.0,0.181,12.0,117.87,0.791,4.0,0.995,3BHiG6b0ykKQeWigzM9Xa3
1708,2.0,0.574,1.0,0.563,12.0,80.945,0.0,4.0,0.994,47spVBX0iauZIumw3b9HdC
1709,2.0,0.4,1.0,0.451,12.0,110.015,0.739,4.0,0.996,0tjXQJnCaZVyZXkJw7ICVr
1710,5.0,0.541,1.0,0.398,12.0,87.376,0.669,4.0,1.0,1lcmnJNFMk9kcqjAa9kFrt
1711,5.0,0.793,0.0,0.839,12.0,91.376,0.361,4.0,1.0,0W1TQGbHPVwhjbytoLhwZT
1712,1.0,0.53,1.0,0.407,12.0,46.08,0.002,4.0,1.0,59j5j1sZIHPc2FoEM6R7eL
1713,8.0,1.0,0.0,0.797,12.0,122.017,0.832,4.0,0.997,3xp41xGpDiDF5mocK8Qzn8
1714,7.0,0.606,1.0,0.462,12.0,72.962,0.363,4.0,1.0,1YIkM8lJhoNz4n8vnWnL5z
1715,10.0,0.611,0.0,0.627,12.0,110.008,0.788,4.0,0.993,3VlupcjdSihH0LncqzR9TC
1716,6.0,0.001,1.0,0.078,12.0,127.761,0.434,5.0,1.0,3a6baEh0mz5BIK2bxZlzH1
1717,6.0,0.525,1.0,0.487,12.0,103.197,0.536,4.0,0.988,1BZ6T4A4YnR8hByJJOhzgi
1718,1.0,0.565,0.0,0.677,12.0,91.519,0.019,3.0,1.0,4mQbk1I4njfcMHXXHbNEV1
1719,9.0,0.092,0.0,0.106,12.0,113.976,0.844,4.0,1.0,4hUL0p9Ty2iqMNIxBMI4ER
1720,10.0,0.804,0.0,0.716,12.0,113.993,0.921,4.0,0.985,6zhh4XJm5xZakYqJe5gQgQ
1721,4.0,0.594,0.0,0.453,12.0,82.976,0.414,4.0,1.0,0I1DaBtHPSw9AD8jMEQxMY
1722,1.0,0.109,1.0,0.506,12.0,85.133,0.693,4.0,1.0,4LQPk8jWNkjekZv1kPbbX9
1723,4.0,0.623,1.0,0.553,12.0,90.065,0.039,4.0,1.0,3UWJoy1L9uKn9wbp5rglFp
1724,10.0,0.453,0.0,0.61,12.0,104.995,0.483,4.0,0.935,7ybZB790sZojaeMw0Yfro0
1725,9.0,0.0,0.0,0.131,12.0,79.731,0.189,4.0,0.709,0VtiCxV1YHpIKR34nh5Wlz
1726,6.0,0.054,0.0,0.322,12.0,100.01,0.587,4.0,0.838,75GSan3FUJHmQayIoVAgxG
1727,11.0,0.636,0.0,0.539,12.0,104.989,0.744,4.0,1.0,56koEeSSUl63LaMNf47Y9G
1728,2.0,0.259,0.0,0.338,12.0,114.03,0.391,4.0,0.559,0VQPco0l4k4DxRuaNCKqg8
1729,7.0,0.799,1.0,0.606,12.0,92.005,0.649,4.0,1.0,4hGbq3TfapH7i4ugeWuoW1
1730,1.0,0.512,1.0,0.513,12.0,114.007,0.818,4.0,1.0,56hFwZGsqUjuv2D766KfKa
1731,10.0,0.0,1.0,0.072,12.0,115.05,0.826,4.0,0.94,6kI2apY1MrB9I1Qck8g0rV
1732,6.0,0.323,1.0,0.483,12.0,87.053,0.724,4.0,1.0,3CmuJxwX3v6gHZxlIlP3sy
1733,9.0,0.523,0.0,0.367,12.0,122.001,0.732,4.0,1.0,7gOnkmGnIZNyQvfJsfsEzF
1734,10.0,0.584,0.0,0.603,12.0,81.014,0.972,4.0,1.0,69lNBP8Zc0PXj3Z8XnaJRN
1735,11.0,0.821,0.0,0.723,12.0,114.228,0.727,4.0,0.993,1Su6ZNKS3qEpnUHN4oXje3
1736,11.0,0.93,0.0,0.773,12.0,120.01,0.792,4.0,0.991,7pFWr3hJC7rs4BYN9Iswn3
1737,2.0,0.059,1.0,0.451,12.0,99.009,0.0,4.0,1.0,1Yl4UBtnDAHZC8metMk2le
1738,5.0,0.535,0.0,0.512,12.0,89.079,0.763,4.0,1.0,0m01nK93kMYhuCeoBRKnnL
1739,4.0,0.579,0.0,0.53,12.0,89.504,0.244,4.0,0.99,5KgDztq0q1kEO4UXVDCrID
1740,5.0,0.36,0.0,0.444,12.0,91.982,0.243,4.0,0.917,62C8S0o4c0C5sM44P7fNqU
1741,8.0,0.408,1.0,0.489,12.0,115.023,0.706,4.0,1.0,4rMIxgdnLmKhvs4OoX6V6o
1742,6.0,0.593,0.0,0.532,12.0,176.193,0.264,4.0,0.42,7udBN4QLX0JOHCujK6197C
1743,9.0,0.612,0.0,0.519,12.0,113.001,0.905,4.0,1.0,6zH4BJNWPU4V8hdfQByHor
1744,4.0,0.053,0.0,0.205,12.0,91.548,0.12,4.0,1.0,48BbmuVrwSGLADx8pytVZv
1745,10.0,0.818,1.0,0.626,12.0,124.024,0.706,4.0,1.0,34wCzj7lcphdArM3W6nNRq
1746,0.0,0.128,1.0,0.29,12.0,117.043,0.943,4.0,1.0,4uYxCnS1Q196lh22u5kMJ1
1747,4.0,0.0,0.0,0.203,12.0,117.972,0.817,4.0,1.0,5LO0k6ffUHQfRunyFmnePm
1748,8.0,0.223,0.0,0.215,12.0,143.98,0.797,4.0,1.0,4YrGtIyXvXhiPiRyiCPJKm
1749,6.0,0.25,1.0,0.285,12.0,169.989,0.773,4.0,1.0,2SLPkWfl57ZB4t2lFgWrzM
1750,10.0,0.382,1.0,0.389,12.0,180.401,0.312,4.0,0.988,5OQdIcgjpzw4XsmGnDaxU0
1751,11.0,0.684,1.0,0.672,12.0,188.026,0.164,4.0,1.0,69LKbdumcftmtUn8aQ2E0v
1752,7.0,0.494,0.0,0.415,12.0,114.014,0.667,4.0,1.0,2YH4yFAcNkH2mXsjYuuqlK
1753,5.0,0.462,0.0,0.435,12.0,126.998,0.743,4.0,0.947,1J1VHPv9DMqONWAGfJa7f4
1754,6.0,0.419,0.0,0.467,12.0,120.016,0.652,4.0,1.0,1WjMhqxbAujrUlQpBXszGE
1755,7.0,0.799,1.0,0.823,12.0,105.023,0.546,4.0,1.0,2qxSBtdyRsZqNORWhxE3Hb
1756,7.0,0.0,1.0,0.248,12.0,125.262,0.433,4.0,1.0,54kLejW9NOvO9dbjhLLDFN
1757,8.0,0.817,1.0,0.714,12.0,114.982,0.77,4.0,1.0,58Aie7GbTJgZrzT8nR2w9F
1758,7.0,0.448,0.0,0.543,12.0,100.136,0.154,3.0,0.993,5Ml003Ymb2JnhRR9tGA5Bf
1759,0.0,0.393,0.0,0.43,12.0,121.103,0.589,4.0,1.0,4sXQ8DDsv5GnBKkR8StklX
1760,8.0,0.034,0.0,0.258,12.0,87.988,0.518,4.0,0.992,7vf0v8oiStZKGVqB5gpt3V
1761,9.0,0.476,0.0,0.485,12.0,129.933,0.026,4.0,0.567,2CQQsy3reSJSWXWb79Lkx0
1762,10.0,0.202,1.0,0.361,12.0,85.966,0.448,4.0,1.0,3F4p4a3Zk6cISc2ooBhnrB
1763,6.0,0.149,0.0,0.185,12.0,102.416,0.241,4.0,1.0,0X3dYhBleyKTFqEjqBgfyh
1764,0.0,0.295,1.0,0.417,12.0,139.975,0.707,4.0,1.0,6XooXLwTg2Bx8Bjt0iUPfy
1765,4.0,0.788,0.0,0.863,12.0,77.808,0.593,4.0,0.98,0S5VKwcrO4Kja0EtQIXTKo
1766,1.0,0.317,0.0,0.305,12.0,92.005,0.707,4.0,1.0,0cYEIWxy0kVnVo7AGsOTnw
1767,2.0,0.518,1.0,0.425,12.0,86.793,0.499,4.0,1.0,6KEYnBV4Y5gRPf105JBT0K
1768,4.0,0.594,0.0,0.496,12.0,97.608,0.542,4.0,1.0,6B15e770JJqINmvWW8xTq6
1769,1.0,1.0,1.0,0.722,12.0,113.003,0.856,4.0,0.957,1HQljdSKC7dUzYynbdRT04
1770,1.0,0.598,0.0,0.51,12.0,112.994,0.822,4.0,1.0,3tLFB17ESub7gzHowoBlGS
1771,2.0,0.705,1.0,0.747,12.0,127.981,0.915,4.0,1.0,4Sp1D2xf63Y1QR572hW0He
1772,7.0,0.744,0.0,0.804,12.0,145.982,0.431,3.0,0.987,4mkS4nEf3lxuy5nKtiCEqB
1773,0.0,0.457,1.0,0.477,12.0,75.971,0.0,4.0,0.757,0g0qEwhTP1iNK6wUhb5WCW
1774,0.0,0.351,1.0,0.589,12.0,103.413,0.811,4.0,1.0,1H6c2DGf8WTVnAA9VnEBUN
1775,6.0,0.477,0.0,0.408,12.0,96.003,0.32,4.0,1.0,7knkdSPvLLE07OIUQrucaO
1776,7.0,0.12,1.0,0.252,12.0,90.0,0.507,4.0,1.0,0CmdYj96dhJAsnnXRvH4Ce
1777,0.0,0.061,1.0,0.379,12.0,156.84,0.098,3.0,1.0,6v4wVsJl0nHaj6UVNQQfVU
1778,5.0,0.827,0.0,0.609,12.0,120.995,0.849,4.0,0.976,7jwMVIAWfxv5aB8FouZgsD
1779,10.0,0.622,0.0,0.531,12.0,83.532,0.568,4.0,0.83,1kJzXLFvuqrgdZ82tiVqeF
1780,6.0,0.403,1.0,0.449,12.0,83.414,0.893,4.0,1.0,6YJGtW9lMMmqHV5hEeYwcF
1781,2.0,0.546,0.0,0.599,12.0,185.92,0.141,4.0,1.0,46cv99aJYRlaT8Gk5UVsan
1782,11.0,0.29,0.0,0.471,12.0,147.056,0.307,4.0,0.945,4826i0tvsLPpTAUO1yVv73
1783,6.0,0.559,1.0,0.501,12.0,95.995,0.458,4.0,1.0,62lCofspSBRnA0TSX2o3VR
1784,10.0,0.211,0.0,0.432,12.0,94.703,0.542,4.0,1.0,2cPoCBjys6BDGjgQAUtrty
1785,4.0,0.312,1.0,0.387,12.0,104.989,0.106,3.0,0.919,7bQ585tb4fd6HnCsCFXGRy
1786,2.0,0.538,0.0,0.594,12.0,81.962,0.503,4.0,1.0,0qlrHAO4hLWEUIu73o92xc
1787,1.0,0.564,0.0,0.516,12.0,196.07,0.113,4.0,0.865,4QCAeh5coHjxTfbXa3w2Iz
1788,11.0,0.042,1.0,0.324,12.0,97.729,0.859,4.0,1.0,1gqpUkKhzBN4dM6wXZ2pvC
1789,6.0,0.388,0.0,0.425,12.0,80.0,0.854,4.0,1.0,0e78IUxfFyuZktSOurrq82
1790,5.0,0.032,0.0,0.416,12.0,89.915,0.164,4.0,0.883,4H49lgVTBhlNZSYd8GJyun
1791,9.0,0.353,1.0,0.415,12.0,119.014,0.899,4.0,1.0,0KV47URXdlgVRcDYRxhQPS
1792,1.0,0.037,0.0,0.457,12.0,84.986,0.812,4.0,1.0,2fl3B3CzDwcj7JFwWSv1pY
1793,0.0,0.798,0.0,0.573,12.0,127.993,0.117,4.0,0.641,6nc482D6whHJiTWJOz1vYw
1794,2.0,0.811,0.0,0.615,12.0,79.234,0.635,1.0,0.579,4x5zVgBz6Al9vClDnup0wI
1795,5.0,0.141,1.0,0.378,12.0,120.022,0.613,4.0,1.0,5S55BD1RjQwwkTeqtzeGGr
1796,6.0,0.529,0.0,0.575,12.0,149.94,0.474,4.0,0.867,72kOjWn16LSJt1WlgJ9AWY
1797,0.0,0.819,0.0,0.744,12.0,133.298,0.214,4.0,1.0,5uYe1Y4hAdO7X4AY5prGkJ
1798,0.0,0.111,0.0,0.441,12.0,80.002,0.635,4.0,1.0,2rriv44Ny4LgmJpyAPpJlV
1799,10.0,0.27,0.0,0.359,12.0,87.804,0.27,4.0,1.0,25EvnWgZcUrgyfLtD3cZ3H
1800,6.0,0.376,0.0,0.651,12.0,89.962,0.351,4.0,1.0,09ZjxGe3Hc6NU1YpsYAfSF
1801,0.0,0.536,1.0,0.663,12.0,83.98,0.285,4.0,0.809,4HzeOwK5erWzrvJoditI9F
1802,8.0,0.63,0.0,0.586,12.0,93.018,0.51,4.0,1.0,4ICxE6P3ltlOMP9JhnUBRr
1803,7.0,0.785,0.0,0.695,12.0,110.003,0.127,4.0,1.0,5xTUuzUrXhvhgjl4DHZfYm
1804,0.0,0.655,1.0,0.587,12.0,104.0,0.86,4.0,0.947,2yGif5vdTFISbpFvPLmOqM
1805,10.0,0.321,1.0,0.431,12.0,84.042,0.403,4.0,0.771,0f8CVdckJxIcBoyOmoB1Y3
1806,4.0,0.336,1.0,0.448,12.0,94.02,0.596,4.0,1.0,4NB3n2NBFRSnWMIrfHa0gr
1807,8.0,0.739,0.0,0.641,12.0,90.778,0.186,4.0,0.973,08lhYJ3Xw6FKCw8spbngzw
1808,4.0,0.63,1.0,0.578,12.0,82.819,0.602,4.0,1.0,4SkTfsjWUy2rp40d2Ayfmv
1809,11.0,0.562,0.0,0.479,12.0,163.199,0.089,1.0,0.85,0JVTIyCat0Ry1APqFbKjfG
1810,5.0,0.845,0.0,0.699,12.0,80.209,0.071,4.0,0.916,242vrIt51Rk4EPfqqe8uvp
1811,2.0,0.555,1.0,0.557,12.0,158.094,0.761,4.0,1.0,3r9bq08WDb4D1e782Xc2eJ
1812,4.0,0.708,0.0,0.587,12.0,75.926,0.143,4.0,1.0,6tqAkUVWAjqTzT363IzgCw
1813,8.0,0.623,1.0,0.47,12.0,140.041,0.613,4.0,1.0,34rsg6RvhJKWsLI4Grol9G
1814,4.0,0.232,0.0,0.362,12.0,90.989,0.309,4.0,1.0,2QLoxnf8H9MVHdlJt6l3Pe
1815,1.0,0.0,0.0,0.0,12.0,140.026,0.837,4.0,0.929,7hL9dwyJRu5e8wKEwpBjQA
1816,5.0,0.551,0.0,0.489,12.0,82.131,0.955,4.0,1.0,19m05aQU0LhiLH1uBT4FpI
1817,9.0,0.0,0.0,0.044,12.0,89.863,0.278,4.0,1.0,1OHoH9dwgs0hCJ3MutXLRv
1818,4.0,0.295,1.0,0.357,12.0,98.891,0.452,4.0,0.78,0lO1JSKQt3CefZHhWr10Ai
1819,10.0,0.486,0.0,0.439,12.0,92.027,0.918,4.0,1.0,6K137puCoxcOtVJF5nGtSC
1820,9.0,0.566,0.0,0.589,12.0,89.982,0.065,4.0,1.0,1r5VXaW0kYMyf9nN4XQblZ
1821,7.0,0.525,0.0,0.595,12.0,72.901,0.46,4.0,1.0,74IUmzF2Uo9k2bPMdEl3by
1822,3.0,0.809,0.0,0.575,12.0,81.475,0.051,4.0,0.986,0Y00pwKjuJ7vNTBshL5Nkt
1823,8.0,0.0,0.0,0.093,12.0,100.986,0.499,4.0,1.0,6zad6ALVS57lEvHw2VtHFZ
1824,10.0,0.229,1.0,0.324,12.0,74.043,0.185,4.0,0.928,6qe8FSumuFS4iirjhaPzg7
1825,0.0,0.737,0.0,0.588,12.0,161.615,0.466,1.0,0.55,0YJNc6Qo5HQm5iVVElsur6
1826,2.0,0.37,0.0,0.398,12.0,148.026,0.449,4.0,1.0,3GGu9Ic9jIn4AiF0vGjb5H
1827,5.0,0.607,0.0,0.683,12.0,117.993,0.989,4.0,1.0,0FXRcUaFhMIUGJ3oVkDB3e
1828,2.0,0.258,1.0,0.427,12.0,121.006,0.596,4.0,1.0,4mgTh4i0coQvbc6jyEYHAB
1829,11.0,0.537,0.0,0.542,12.0,95.033,0.629,4.0,1.0,6LpVl5rPE5jL8NT1kcJ2IU
1830,0.0,0.595,1.0,0.618,12.0,90.061,0.466,4.0,1.0,4vPTku8hZ61Ry7HGo4OkDw
1831,8.0,0.686,0.0,0.59,12.0,93.992,0.959,4.0,1.0,0A6ExIwDvSnTWY1YSdPo8J
1832,6.0,0.639,1.0,0.404,12.0,126.003,0.986,4.0,1.0,30ohzonID2I8nhMEIqrVRb
1833,8.0,0.563,1.0,0.599,12.0,117.012,0.946,4.0,1.0,4IlHH9U2AgukMM3Q2hYo3V
1834,0.0,0.626,0.0,0.591,12.0,126.023,0.78,4.0,1.0,6KSo1lI5GUtlvksaDWM7ZO
1835,7.0,0.688,0.0,0.577,12.0,117.015,0.965,4.0,1.0,1ECwSxPRRyPht4S5Z8NRBw
1836,7.0,0.0,0.0,0.137,12.0,121.004,0.79,4.0,0.998,3b9MUQ7uiQHhU420B6f8Ta
1837,5.0,0.357,0.0,0.409,12.0,117.017,0.867,4.0,0.932,1tjIm4IxluEhyFikkpLrIL
1838,9.0,0.214,0.0,0.347,12.0,113.928,0.669,4.0,0.996,1SX69Pf0ZLDneHONakLsWt
1839,1.0,0.189,1.0,0.22,12.0,121.444,0.643,4.0,1.0,6L6BWLhdE9DgpAltnwMqTt
1840,10.0,0.455,1.0,0.386,12.0,121.031,0.888,4.0,1.0,01Ak1rLiH9FZdOpmrX010T
1841,7.0,0.306,1.0,0.34,12.0,123.085,0.935,4.0,1.0,5qr9PIZMCGVAHPCepRKFJb
1842,5.0,0.334,0.0,0.489,12.0,124.003,0.791,4.0,0.978,3orXhmbVn44hjbnLxGUMpG
1843,4.0,0.508,0.0,0.461,12.0,116.012,0.795,4.0,1.0,2kYfoMA7U0x1eAZev268T0
1844,11.0,0.001,0.0,0.069,12.0,116.025,0.921,4.0,0.995,073Kt4UeQxiwRjRIGN7JOs
1845,6.0,0.985,1.0,0.621,12.0,117.325,0.871,4.0,1.0,1OxNBuk83EeS1Nj0k8mfPZ
1846,10.0,0.508,0.0,0.511,12.0,125.004,0.803,4.0,1.0,6GNhl1uNUMdvZMRuT9YPxF
1847,1.0,0.217,1.0,0.395,12.0,120.021,0.794,4.0,0.966,34LvRAcLaWrXmRBcBx6qar
1848,6.0,0.746,1.0,0.51,12.0,115.301,0.846,4.0,1.0,7FheJOrB8J0eyK0ebcBAlI
1849,9.0,0.0,1.0,0.222,12.0,123.012,0.822,4.0,1.0,52MzdlTy0WmZNsmeVNqgvh
1850,7.0,0.509,0.0,0.474,12.0,118.055,0.922,4.0,1.0,4hYW4lI4sA3ZKD7COqHItd
1851,10.0,0.301,1.0,0.59,12.0,122.001,0.816,4.0,1.0,27gn9CFe0AphGFGLR8sSym
1852,6.0,0.689,0.0,0.566,12.0,123.003,0.886,4.0,1.0,5ReLOUboXvaOVariwEJnl3
1853,8.0,0.411,1.0,0.416,12.0,123.027,0.834,4.0,1.0,0GPje67zKOh41hpBheprxi
1854,1.0,0.067,1.0,0.309,12.0,124.967,1.0,4.0,1.0,3KGZFjXFmh66fwlhK0lEEO
1855,6.0,0.449,1.0,0.3,12.0,123.999,0.679,4.0,0.892,2g7kwYBHS4lQ7ZBeFVOFSD
1856,5.0,0.311,0.0,0.332,12.0,128.03,0.93,4.0,1.0,1wEiAbSoT0kcbBrGC6VWl0
1857,7.0,0.096,0.0,0.284,12.0,120.508,0.634,4.0,0.914,6ERdPHlTmbSsNvSn7XlkzK
1858,2.0,0.523,0.0,0.476,12.0,118.013,0.983,4.0,1.0,43ttSUWX6oHVLGboWVq1Kl
1859,10.0,0.598,0.0,0.572,12.0,108.018,0.206,4.0,1.0,6EMzw7fDB6nnpc8z1UiywU
1860,8.0,0.269,1.0,0.52,12.0,117.025,0.82,4.0,0.997,7oFLQB7ERtDsAr59RjLpIi
1861,5.0,0.727,0.0,0.588,12.0,125.984,0.957,4.0,1.0,4sWJCVOn705QUBCDt81bPB
1862,10.0,0.224,0.0,0.426,12.0,124.003,0.422,4.0,1.0,1hnTajNwxeQVIUS9syBz5Y
1863,8.0,0.643,1.0,0.537,12.0,120.001,0.986,4.0,1.0,3uRlcpeKEi5SvM4LfBRMh5
1864,7.0,0.778,0.0,0.665,12.0,121.942,0.677,4.0,1.0,0KFNttO7UGb2C5hKCHK6ck
1865,0.0,0.317,0.0,0.5,12.0,116.501,0.884,4.0,1.0,7xhE1bnkPwRUyc32nWULpc
1866,2.0,0.412,1.0,0.631,12.0,119.667,0.601,4.0,0.873,2oMktVUrjCclWoSWblwj5T
1867,7.0,0.245,1.0,0.42,12.0,118.016,0.558,4.0,1.0,1zxws8ihq2b7VPhBUFg4Dq
1868,1.0,0.577,1.0,0.619,12.0,124.955,0.221,4.0,1.0,7rNwLtmDDVk1KvvuXdcmcP
1869,2.0,0.335,0.0,0.369,12.0,121.977,0.811,4.0,1.0,4dsq9klJNAEM02ywZ9Jsth
1870,8.0,0.387,1.0,0.475,12.0,119.984,0.652,4.0,1.0,04sLHJ8LzIgLxjkUsXLUin
1871,4.0,0.556,1.0,0.54,12.0,121.997,0.819,4.0,1.0,3G7WHg3QIaximEamRszY8K
1872,2.0,0.553,0.0,0.5,12.0,120.041,0.878,4.0,0.931,2DVWP0KdC5A9OqYkrUqwHB
1873,10.0,0.149,1.0,0.24,12.0,117.98,0.861,4.0,1.0,433Sw8xKYVnfF836ttUOqm
1874,10.0,0.033,0.0,0.262,12.0,126.007,0.775,4.0,0.993,4YNniSYZ2rINrJARVOunqY
1875,0.0,0.403,0.0,0.261,12.0,114.997,0.64,4.0,1.0,48lEPHa9gXWwvtZlb1DSrF
1876,11.0,0.518,0.0,0.458,12.0,120.02,0.713,4.0,1.0,4YpCTAZRpNmW1EHLVrq4ur
1877,8.0,0.0,1.0,0.294,12.0,120.005,0.743,4.0,1.0,5QYkX7yd1C2mJ32CpegrLz
1878,6.0,0.159,0.0,0.356,12.0,119.989,0.661,4.0,0.973,4FIch2blnkhlCfnfSzrfxQ
1879,3.0,0.266,1.0,0.359,12.0,114.021,0.975,4.0,0.895,29vPsCpO1i4DN2V5F9MSWi
