,track_id,track_artist,track_artistid,track_name,track_duration,track_popularity,track_releasedate,track_preview,track_image,track_url,track_playlist,track_genre,acousticness,danceability,energy,instrumentalness,liveness,speechiness,valence,key,key_confidence,mode,mode_confidence,number_of_sections,tempo,tempo_confidence,time_signature,time_signature_confidence
3351,0Snfykh4GFKKUVx2ozToYK,Superpoze,1iQhd9xO2v82j0dBbt4tHz,On the Mountain Top,223466,36,2017-02-24,https://p.scdn.co/mp3-preview/a398f0b6d27c70116133578bc9c5ee5d3e189161?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273b422e19ca351f26a846fb318,https://open.spotify.com/track/0Snfykh4GFKKUVx2ozToYK,eargasm | solitary confinement,french indietronica,0.7859999999999999,0.614,0.5429999999999999,0.8440000000000001,0.0927,0.0247,0.41700000000000004,5.0,0.647,0.0,0.595,12.0,79.986,0.11,4.0,0.9640000000000001
3352,0jB6HT58fKEpYTwg1ljbgs,Abi Ocia,4xiByOtOqXPUQU9wV4sMUb,Konfyt,184427,0,2017-02-28,,https://i.scdn.co/image/ab67616d0000b273b0855f710b21873550db6321,https://open.spotify.com/track/0jB6HT58fKEpYTwg1ljbgs,eargasm | solitary confinement,,0.532,0.35,0.44299999999999995,8.48e-05,0.8859999999999999,0.0639,0.0406,4.0,0.546,0.0,0.518,12.0,173.821,0.253,4.0,1.0
3353,7JhIFEX7hhftcZL33ilDiL,London Grammar,3Bd1cgCjtCI32PYvDC3ynO,Truth Is A Beautiful Thing,307368,0,2017-03-24,,https://i.scdn.co/image/ab67616d0000b273f939a1952e04574ffb2b2a7a,https://open.spotify.com/track/7JhIFEX7hhftcZL33ilDiL,eargasm | solitary confinement,metropopolis,0.948,0.325,0.156,0.0835,0.125,0.0365,0.038,7.0,0.764,0.0,0.835,12.0,64.35600000000001,0.33399999999999996,4.0,0.41200000000000003
3354,71MGOqJ6rbrIQDoOeFIe5W,Mount Kimbie,3NUtpWpGDoffm3RCGhSHtl,We Go Home Together,155439,25,2017-04-03,https://p.scdn.co/mp3-preview/3c19502207451504ad8b92840206cbc1d39e0c98?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27348232cfea607caa343a451b9,https://open.spotify.com/track/71MGOqJ6rbrIQDoOeFIe5W,eargasm | solitary confinement,bass music,0.27899999999999997,0.306,0.445,0.0537,0.324,0.0532,0.0808,7.0,0.8059999999999999,0.0,0.701,12.0,101.06200000000001,0.069,4.0,0.217
3355,0ZeRyD3c7HNwZg9KXzSM5Q,Christian Löffler,3tSvlEzeDnVbQJBTkIA6nO,Haul (Superpoze Remix),261488,0,2017-04-14,,https://i.scdn.co/image/ab67616d0000b2734de58bc3bb1be9845f1559d4,https://open.spotify.com/track/0ZeRyD3c7HNwZg9KXzSM5Q,eargasm | solitary confinement,electronica,0.61,0.6940000000000001,0.64,0.843,0.111,0.0333,0.23600000000000002,7.0,0.469,1.0,0.505,12.0,117.999,0.885,3.0,0.5529999999999999
3356,5b9JOS3nw5APfAhL8RXhiW,Violet Skies,56w356OnIbrmFsOFcx3NQN,"No Night, No Day",206026,0,2017-05-26,,https://i.scdn.co/image/ab67616d0000b27331f60917c2fa8784b43a0b92,https://open.spotify.com/track/5b9JOS3nw5APfAhL8RXhiW,eargasm | solitary confinement,indie cafe pop,0.748,0.514,0.11900000000000001,0.0,0.214,0.0381,0.188,6.0,0.6729999999999999,1.0,0.618,12.0,123.384,0.076,4.0,0.8390000000000001
3357,73DDeCMglYDloLSWpJo3ZK,ÄTNA,4ORnI4BzjKFbUply6fRvkX,Remission,280400,0,2017-04-28,,https://i.scdn.co/image/ab67616d0000b2734b517bbbc1e44adbb53653d1,https://open.spotify.com/track/73DDeCMglYDloLSWpJo3ZK,eargasm | solitary confinement,dresden indie,0.653,0.22,0.34700000000000003,0.000185,0.095,0.0364,0.213,2.0,0.532,1.0,0.631,12.0,160.757,0.013000000000000001,5.0,0.45399999999999996
3358,1bcPYZWbZKhMlU4PfWDhaQ,Hiatus,421vyBBkhgRAOz4cYPvrZJ,All the Troubled Hearts (feat. Daudi Matsiko),263000,26,2017-05-30,https://p.scdn.co/mp3-preview/42033cbd1159418ce91486534fb38627f49c16d2?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2737934b9c769b1d6af34b3c11f,https://open.spotify.com/track/1bcPYZWbZKhMlU4PfWDhaQ,eargasm | solitary confinement,chillstep,0.401,0.34700000000000003,0.467,0.0264,0.0985,0.0375,0.064,6.0,0.442,0.0,0.451,12.0,110.0,0.061,4.0,0.978
3359,0OjosFJrK4sNoLe9oURL36,Perfume Genius,2ueoLVCXQ948OfhVvAy3Nn,Die 4 You,212549,49,2017-05-05,https://p.scdn.co/mp3-preview/5eb7472a920b7d9308d10e7f63d7bf1a076a061b?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b273365c2055a7f3c4f741a20679,https://open.spotify.com/track/0OjosFJrK4sNoLe9oURL36,eargasm | solitary confinement,art pop,0.828,0.258,0.382,0.00125,0.13699999999999998,0.0367,0.263,3.0,0.457,1.0,0.47100000000000003,12.0,73.611,0.128,4.0,0.39
3360,4m9rlfKskKv7ABConk8tue,Turtle,6iWZrWmdQnRn2fpjAmrbc2,Blood Type,247558,11,2017-05-11,https://p.scdn.co/mp3-preview/255b85459e1d83df83a08a76761ce93660e55f9c?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b27361dd993d0dad9ebe446a3a1d,https://open.spotify.com/track/4m9rlfKskKv7ABConk8tue,eargasm | solitary confinement,,0.593,0.439,0.713,0.22899999999999998,0.45799999999999996,0.0327,0.106,4.0,0.82,0.0,0.6809999999999999,12.0,93.93,0.042,4.0,1.0
3361,52MQuIhSRoW9b3Lu65sN75,Kinnship,58fzPwxNFw1Ae500uB038l,Nevermore My Temples Leave,306546,18,2017-05-12,https://p.scdn.co/mp3-preview/3f7304dbf4e1e47ad1b8a3ed24c2bc46d7ef0590?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2736f782a1118f77edb224f3df0,https://open.spotify.com/track/52MQuIhSRoW9b3Lu65sN75,eargasm | solitary confinement,vapor soul,0.662,0.667,0.534,0.22699999999999998,0.0844,0.0729,0.17300000000000001,10.0,0.513,1.0,0.377,12.0,100.027,0.65,4.0,1.0
3362,09G86BPwwrdDoFBBmOo3z1,The National,2cCUtGK9sDU2EoElnk0GNB,Guilty Party,338973,0,2017-06-29,,https://i.scdn.co/image/ab67616d0000b2731eee4721dcf53324f2300228,https://open.spotify.com/track/09G86BPwwrdDoFBBmOo3z1,eargasm | solitary confinement,indie rock,0.7020000000000001,0.368,0.6859999999999999,0.779,0.124,0.0723,0.5870000000000001,2.0,0.602,1.0,0.7090000000000001,12.0,181.017,0.051,5.0,1.0
3363,6KdRxddtz0Cja1sImTSkN5,Toydrum,2Ge3GDP9066h1TxaU5LuCF,I've Got a Future (feat. Gavin Clark) - Mojib's Two Litanies Remix,229605,2,2017-04-07,https://p.scdn.co/mp3-preview/47b501dfbc66c73f9e0781a252ce948ba71f1fa7?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2737f58fe1457237bf9695d5eb2,https://open.spotify.com/track/6KdRxddtz0Cja1sImTSkN5,eargasm | solitary confinement,chamber psych,0.914,0.292,0.327,0.32899999999999996,0.0644,0.0314,0.222,3.0,0.34,1.0,0.495,12.0,139.966,0.18899999999999997,4.0,0.441
3364,0iByHgOtRyd96SFdlXP2Xc,Active Child,54KTsBl98buzGkELjGlnuU,Cruel World,306773,0,2017-05-23,,https://i.scdn.co/image/ab67616d0000b273ac9c22b4b1b7e120dcfbc9e4,https://open.spotify.com/track/0iByHgOtRyd96SFdlXP2Xc,eargasm | solitary confinement,chillwave,0.16399999999999998,0.48,0.52,0.00168,0.102,0.0419,0.114,3.0,0.099,1.0,0.35200000000000004,12.0,75.493,0.115,4.0,0.782
3365,50jKYuxkkGmwl0NkovxuoU,tomemitsu,2mhR16cFNwiKWB909sMwgF,In Dreams,244768,0,2016-10-14,,https://i.scdn.co/image/7d0c4c84f92e9b5f3b832b3a89ebf8b4808fd5e7,https://open.spotify.com/track/50jKYuxkkGmwl0NkovxuoU,eargasm | solitary confinement,bedroom pop,0.948,0.523,0.47200000000000003,0.0143,0.146,0.0333,0.5539999999999999,3.0,0.498,0.0,0.485,12.0,172.12099999999998,0.456,4.0,0.993
3366,5cqKUpBuWzN8xJbPgB2ooA,Alysha,1vvGyYZSsn7fMpiL12wqrq,Down,290250,1,2017-10-20,https://p.scdn.co/mp3-preview/1cfd17a178c323362dec12f0c9d6f9585bb55ba7?cid=6f8f846f86b24d08a3de0e01d381894a,https://i.scdn.co/image/ab67616d0000b2731f923bdf6be583c0747769cd,https://open.spotify.com/track/5cqKUpBuWzN8xJbPgB2ooA,eargasm | solitary confinement,,0.965,0.233,0.33899999999999997,0.00896,0.11,0.0401,0.171,8.0,0.29600000000000004,1.0,0.33799999999999997,12.0,70.191,0.087,4.0,0.33799999999999997
